bairro_group,room_type,latitude,longitude,minimo_noites,numero_de_reviews,reviews_por_mes,calculado_host_listings_count,disponibilidade_365,price
Manhattan,Entire home/apt,40.73433,-74.0036,5,52,0.74,1,0,195
Queens,Private room,40.74881,-73.93885,14,1,0.16,1,0,70
Brooklyn,Entire home/apt,40.68426,-73.91939,3,63,1.39,1,354,200
Manhattan,Entire home/apt,40.79439,-73.96315,7,0,0.0,1,0,310
Queens,Private room,40.75608,-73.93048,4,5,0.24,2,0,110
Brooklyn,Private room,40.6943,-73.95004,4,1,0.67,1,17,65
Brooklyn,Private room,40.71151,-73.94396,3,1,0.14,1,0,63
Brooklyn,Entire home/apt,40.70289,-73.98583,9,0,0.0,1,0,150
Brooklyn,Entire home/apt,40.66936,-73.97724,8,1,0.03,1,0,65
Staten Island,Entire home/apt,40.61201,-74.09513,1,1,0.02,1,0,200
Manhattan,Entire home/apt,40.73096,-74.00319,4,46,0.55,2,243,500
Manhattan,Entire home/apt,40.77608,-73.94665,2,15,3.06,1,57,180
Brooklyn,Entire home/apt,40.69386,-73.94192,4,0,0.0,2,0,100
Manhattan,Private room,40.78526,-73.97633,1,8,0.35,2,90,175
Brooklyn,Private room,40.71996,-73.95767,1,7,0.21,1,0,100
Manhattan,Entire home/apt,40.73095,-74.00242,1,1,0.02,1,0,132
Brooklyn,Private room,40.69,-73.96788,7,27,0.23,2,292,55
Manhattan,Entire home/apt,40.7065,-74.01019,2,10,2.34,327,349,229
Brooklyn,Entire home/apt,40.68298,-73.99171,1,2,0.04,1,0,259
Queens,Private room,40.76418,-73.8293,1,8,1.12,5,74,72
Brooklyn,Private room,40.68268,-73.92825,1,2,0.04,1,0,45
Brooklyn,Private room,40.64454,-74.0201,1,0,0.0,2,175,185
Manhattan,Entire home/apt,40.84354,-73.93874,6,0,0.0,1,0,50
Queens,Private room,40.75427,-73.90646,1,54,1.28,1,297,55
Brooklyn,Private room,40.61767,-73.99176,8,26,1.04,1,43,42
Manhattan,Entire home/apt,40.72912,-74.00298,4,21,0.36,1,334,265
Brooklyn,Private room,40.6417,-74.01892,2,0,0.0,1,137,95
Manhattan,Entire home/apt,40.83099,-73.9444,1,52,5.05,1,256,295
Manhattan,Private room,40.83788,-73.9402,3,8,1.15,1,2,60
Manhattan,Entire home/apt,40.75888,-73.99077,1,0,0.0,1,0,155
Brooklyn,Private room,40.71477,-73.94105,21,10,0.17,2,14,100
Manhattan,Entire home/apt,40.76614,-73.98484,4,13,1.81,1,55,180
Queens,Entire home/apt,40.76403,-73.92162,3,116,1.96,2,355,170
Brooklyn,Entire home/apt,40.66965,-73.95517,1,17,0.38,1,0,80
Manhattan,Entire home/apt,40.72311,-73.99476,3,10,0.15,1,0,225
Brooklyn,Private room,40.70622,-73.9495,2,4,0.36,2,28,95
Manhattan,Private room,40.75245,-73.97342,1,6,0.12,3,0,295
Manhattan,Private room,40.73036,-73.98633,30,7,0.2,1,238,95
Manhattan,Private room,40.75665,-73.99838,1,18,2.4,30,140,129
Manhattan,Entire home/apt,40.7131,-74.00527,15,0,0.0,1,0,70
Manhattan,Entire home/apt,40.70485,-74.00752,3,3,2.05,1,243,360
Manhattan,Private room,40.77484,-73.98659,2,2,0.94,1,150,130
Queens,Entire home/apt,40.75464,-73.91755,7,16,0.69,1,62,90
Manhattan,Entire home/apt,40.71909,-73.99343,1,18,2.83,1,356,499
Manhattan,Private room,40.80003,-73.96446,1,0,0.0,1,0,47
Manhattan,Entire home/apt,40.72162,-73.97774,3,49,2.71,2,202,135
Brooklyn,Private room,40.68929,-73.90484,2,3,0.06,1,0,36
Manhattan,Private room,40.8217,-73.95336,1,1,0.05,1,0,48
Manhattan,Private room,40.84849,-73.93107,2,3,0.17,1,0,47
Brooklyn,Private room,40.67249,-73.94933,3,1,0.05,1,0,75
Manhattan,Entire home/apt,40.79422,-73.94383,30,2,0.36,103,219,70
Brooklyn,Private room,40.65312,-73.93413,30,5,0.22,4,263,35
Queens,Entire home/apt,40.73456,-73.88891,3,139,3.14,2,21,96
Brooklyn,Entire home/apt,40.68567,-73.93509,2,66,2.42,1,23,275
Manhattan,Entire home/apt,40.77648,-73.97895,3,11,1.71,1,13,195
Manhattan,Entire home/apt,40.71863,-74.0117,2,76,3.04,1,127,220
Brooklyn,Entire home/apt,40.68957,-73.97449,2,31,2.27,1,95,200
Queens,Private room,40.70937,-73.89702,30,0,0.0,23,192,34
Brooklyn,Entire home/apt,40.6994,-73.93367,1,94,5.03,3,240,120
Brooklyn,Entire home/apt,40.67473,-73.96263,3,12,0.18,1,15,120
Manhattan,Private room,40.81875,-73.93691,90,0,0.0,1,89,59
Manhattan,Entire home/apt,40.73164,-74.00327,2,185,2.3,5,0,190
Manhattan,Entire home/apt,40.74533,-73.9772,2,5,0.19,1,0,128
Brooklyn,Private room,40.70851,-73.95318,4,1,0.06,2,0,100
Manhattan,Entire home/apt,40.73968,-73.98217,5,18,1.65,1,248,199
Manhattan,Shared room,40.76309,-73.96439,2,1,0.05,1,0,89
Queens,Private room,40.74071,-73.86498,16,55,1.43,2,110,36
Manhattan,Entire home/apt,40.70234,-74.01047,2,77,4.7,1,85,130
Manhattan,Entire home/apt,40.72831,-73.99327,1,1,0.57,33,348,179
Brooklyn,Entire home/apt,40.61927,-74.0307,30,7,0.08,1,241,100
Manhattan,Entire home/apt,40.83956,-73.94102,1,13,2.0,1,0,135
Manhattan,Entire home/apt,40.70497,-74.00746,30,1,0.27,232,189,267
Manhattan,Entire home/apt,40.78948,-73.97228,30,0,0.0,9,338,290
Manhattan,Private room,40.72728,-73.98954,7,25,1.1,2,42,60
Manhattan,Entire home/apt,40.83885,-73.94161,3,12,0.36,3,5,160
Manhattan,Entire home/apt,40.76348,-73.94859,7,2,0.05,2,0,180
Brooklyn,Entire home/apt,40.67106,-73.95463,3,238,2.6,1,297,110
Bronx,Private room,40.91306,-73.89389,1,1,1.0,3,175,40
Brooklyn,Entire home/apt,40.70607,-73.935,15,10,0.13,3,365,40
Brooklyn,Private room,40.69233,-73.90579,1,360,6.22,1,66,72
Brooklyn,Private room,40.6458,-73.95392,1,54,6.78,1,317,60
Brooklyn,Entire home/apt,40.68401,-73.9244,3,44,3.11,1,135,99
Manhattan,Private room,40.79616,-73.97506,1,0,0.0,1,0,45
Manhattan,Private room,40.79179,-73.96623,1,1,0.49,1,90,500
Bronx,Private room,40.86014,-73.86301,1,30,2.56,5,48,142
Queens,Entire home/apt,40.74433,-73.91172,2,110,1.86,1,294,150
Queens,Entire home/apt,40.7312,-73.78579,2,30,0.66,1,351,375
Brooklyn,Entire home/apt,40.70491,-73.94268,3,3,0.05,1,0,110
Brooklyn,Private room,40.6346,-74.03022,2,1,1.0,4,169,99
Manhattan,Private room,40.82856,-73.94021,1,2,2.0,2,33,60
Manhattan,Private room,40.8347,-73.94487,3,27,1.69,1,348,140
Brooklyn,Entire home/apt,40.63853,-73.94869,3,33,4.01,2,116,140
Manhattan,Entire home/apt,40.72792,-73.98106,2,4,0.11,1,0,199
Brooklyn,Entire home/apt,40.71474,-73.94461,4,34,1.07,1,0,55
Manhattan,Private room,40.76145,-73.98912,4,1,0.05,1,0,147
Brooklyn,Private room,40.63574,-74.03102,365,1,0.14,4,189,85
Brooklyn,Entire home/apt,40.64463,-73.97057,7,5,0.12,1,59,95
Manhattan,Private room,40.72042,-73.97998,10,14,0.27,4,18,85
Brooklyn,Entire home/apt,40.69741,-73.96942,1,0,0.0,1,0,100
Manhattan,Entire home/apt,40.7867,-73.96951,2,0,0.0,1,5,165
Bronx,Private room,40.88688,-73.84789,2,5,1.16,1,365,70
Queens,Entire home/apt,40.68248,-73.79417,1,5,5.0,1,176,128
Queens,Private room,40.77241,-73.82388,2,24,1.22,7,57,45
Queens,Private room,40.7593,-73.92884,1,0,0.0,1,0,100
Manhattan,Private room,40.85681,-73.92655,1,0,0.0,1,87,50
Brooklyn,Private room,40.72536,-73.95581,1,40,3.12,7,59,102
Manhattan,Private room,40.73835,-73.98121,2,0,0.0,1,31,150
Brooklyn,Shared room,40.70197,-73.94131,3,0,0.0,1,16,50
Manhattan,Entire home/apt,40.72207,-73.98726,1,11,1.46,1,0,99
Queens,Private room,40.76096,-73.93836,4,0,0.0,1,0,55
Manhattan,Entire home/apt,40.79967,-73.96251,3,3,0.11,2,0,330
Brooklyn,Private room,40.69616,-73.96198,30,4,0.14,11,311,95
Brooklyn,Entire home/apt,40.73067,-73.955,7,20,0.24,1,365,200
Brooklyn,Private room,40.65702,-73.99874,7,37,0.78,1,0,65
Queens,Entire home/apt,40.75926,-73.94006,1,1,0.16,1,0,120
Brooklyn,Entire home/apt,40.68743,-73.95257,5,0,0.0,1,22,350
Manhattan,Entire home/apt,40.7296,-74.00246,30,0,0.0,232,285,341
Manhattan,Entire home/apt,40.76943,-73.95608,1,1,1.0,1,5,165
Manhattan,Private room,40.76391,-73.98238,3,0,0.0,1,0,300
Manhattan,Entire home/apt,40.71331,-73.98189,3,2,0.05,1,0,175
Brooklyn,Entire home/apt,40.66437,-73.98353,3,1,0.02,1,0,85
Brooklyn,Private room,40.68541,-73.95224,1,1,1.0,1,350,80
Brooklyn,Private room,40.6456,-73.95065,1,1,1.0,2,151,40
Brooklyn,Private room,40.66379,-73.88177,1,43,2.26,3,89,50
Manhattan,Entire home/apt,40.70735,-74.00971,5,18,0.29,1,179,269
Brooklyn,Entire home/apt,40.67182,-73.95985,3,0,0.0,2,0,275
Brooklyn,Private room,40.6918,-73.94308,2,0,0.0,1,3,45
Manhattan,Entire home/apt,40.8258,-73.94405,3,15,0.7,1,2,126
Brooklyn,Private room,40.68608,-73.91534,5,23,1.21,7,112,72
Brooklyn,Private room,40.68758,-73.94572,5,14,0.37,2,216,57
Brooklyn,Entire home/apt,40.68281,-73.93524,3,124,1.72,2,170,115
Brooklyn,Entire home/apt,40.71164,-73.965,2,5,0.06,3,0,299
Brooklyn,Entire home/apt,40.70296,-73.92662,5,4,2.4,1,18,125
Brooklyn,Private room,40.69342,-73.9324,7,0,0.0,1,87,75
Manhattan,Entire home/apt,40.76161,-73.98995,4,82,2.29,5,228,99
Manhattan,Entire home/apt,40.75732,-73.98276,3,177,4.16,1,216,185
Brooklyn,Private room,40.69309,-73.95921,3,15,0.22,1,0,100
Brooklyn,Entire home/apt,40.67262,-73.96286,5,2,0.19,1,19,115
Brooklyn,Entire home/apt,40.6999,-73.92441,4,2,1.4,1,355,300
Brooklyn,Entire home/apt,40.71759,-73.96641,4,8,0.35,1,0,150
Brooklyn,Entire home/apt,40.72812,-73.94704,7,2,0.04,1,0,225
Manhattan,Private room,40.80895,-73.95266,3,3,0.13,2,0,45
Brooklyn,Private room,40.71796,-73.95522,2,0,0.0,1,0,75
Brooklyn,Entire home/apt,40.71335,-73.94115,5,0,0.0,1,0,350
Manhattan,Entire home/apt,40.70701,-74.0151,1,6,0.79,1,11,114
Queens,Private room,40.7478,-73.88005,1,73,3.47,3,165,100
Manhattan,Private room,40.7879,-73.95418,2,9,1.78,3,112,90
Brooklyn,Private room,40.69385,-73.9096,14,0,0.0,1,0,40
Queens,Private room,40.74444,-73.896,1,0,0.0,1,90,125
Manhattan,Entire home/apt,40.71687,-73.99046,59,51,0.66,1,0,87
Brooklyn,Private room,40.66753,-73.95099,5,7,0.18,2,0,64
Manhattan,Entire home/apt,40.73951,-73.98216,30,0,0.0,1,36,140
Brooklyn,Entire home/apt,40.69095,-73.95338,7,2,1.5,2,189,100
Queens,Entire home/apt,40.72145,-73.90802,4,93,2.69,1,198,77
Manhattan,Private room,40.76471,-73.97454,1,0,0.0,14,361,475
Manhattan,Private room,40.80121,-73.95002,2,173,2.71,1,276,92
Brooklyn,Entire home/apt,40.67704,-73.95957,1,3,1.58,1,13,140
Queens,Entire home/apt,40.59908,-73.79133,1,4,2.18,1,273,137
Queens,Private room,40.76254,-73.91533,1,5,0.56,1,328,65
Brooklyn,Entire home/apt,40.67637,-73.94309,2,6,2.25,2,286,105
Brooklyn,Private room,40.68426,-73.90793,1,5,0.68,2,363,65
Brooklyn,Entire home/apt,40.72406,-73.95044,30,3,0.16,4,261,185
Brooklyn,Private room,40.7179,-73.95702,21,1,0.03,1,0,72
Brooklyn,Private room,40.67587,-73.98418,5,0,0.0,1,91,100
Queens,Entire home/apt,40.74617,-73.91592,2,6,0.43,1,141,104
Brooklyn,Entire home/apt,40.71986,-73.95344,6,0,0.0,1,0,350
Manhattan,Entire home/apt,40.73465,-74.00139,2,0,0.0,1,0,325
Brooklyn,Private room,40.66801,-73.98142,7,0,0.0,1,0,85
Bronx,Private room,40.82236,-73.90227,2,0,0.0,1,361,75
Manhattan,Private room,40.79663,-73.94893,1,5,0.13,1,0,75
Manhattan,Entire home/apt,40.81086,-73.94037,14,2,0.05,1,0,76
Brooklyn,Private room,40.67229,-73.92729,1,1,0.1,1,89,100
Queens,Private room,40.77803,-73.91084,1,77,3.66,1,145,50
Queens,Private room,40.69416,-73.84698,2,25,1.13,2,152,47
Manhattan,Entire home/apt,40.75924,-73.98541,30,0,0.0,49,356,560
Bronx,Private room,40.86553,-73.83993,1,67,1.81,4,11,35
Staten Island,Entire home/apt,40.64444,-74.08302,3,22,0.4,1,39,175
Queens,Entire home/apt,40.59633,-73.80083,2,58,4.59,1,349,50
Manhattan,Entire home/apt,40.73033,-73.98518,30,0,0.0,1,246,100
Manhattan,Entire home/apt,40.71809,-73.99811,1,128,5.28,1,239,220
Brooklyn,Entire home/apt,40.68268,-73.99687,2,90,2.31,1,87,172
Manhattan,Entire home/apt,40.81981,-73.94523,7,0,0.0,2,153,200
Bronx,Entire home/apt,40.83604,-73.93099,1,22,1.4,3,1,240
Manhattan,Entire home/apt,40.72548,-73.9857,2,72,1.82,1,0,133
Manhattan,Private room,40.72354,-73.99333,1,1,0.3,8,0,84
Manhattan,Private room,40.71858,-73.98968,2,7,0.23,5,365,78
Manhattan,Private room,40.78062,-73.95173,1,39,6.65,4,221,89
Brooklyn,Private room,40.675,-73.96406,2,46,1.19,1,0,88
Queens,Private room,40.75267,-73.93111,1,0,0.0,5,351,59
Manhattan,Private room,40.80931,-73.9412,1,81,2.64,1,158,75
Manhattan,Private room,40.7083,-74.01406,5,1,0.03,1,0,80
Queens,Private room,40.76088,-73.92233,1,13,0.33,2,183,95
Queens,Private room,40.7379,-73.92911,1,21,4.92,1,80,85
Brooklyn,Private room,40.69425,-73.95081,1,0,0.0,1,0,30
Manhattan,Entire home/apt,40.7591,-73.96334,30,1,0.03,49,364,180
Brooklyn,Entire home/apt,40.68624,-73.9144,30,2,0.5,26,317,80
Brooklyn,Private room,40.6046,-73.97772,1,0,0.0,1,0,69
Queens,Entire home/apt,40.66292,-73.76711,1,40,6.19,2,300,75
Manhattan,Private room,40.80434,-73.9649,1,28,3.53,3,8,80
Manhattan,Shared room,40.71884,-73.99076,2,21,0.86,1,0,29
Manhattan,Private room,40.81055,-73.95549,7,171,1.84,2,144,85
Manhattan,Entire home/apt,40.80025,-73.95519,3,32,0.7,2,0,295
Queens,Entire home/apt,40.69326,-73.90316,2,0,0.0,1,62,140
Queens,Entire home/apt,40.70545,-73.90393,4,7,0.29,1,0,100
Brooklyn,Private room,40.68446,-73.90851,1,1,0.02,1,0,33
Brooklyn,Private room,40.64036,-74.00822,1,13,1.36,5,141,26
Queens,Entire home/apt,40.76543,-73.92248,6,2,0.1,1,0,95
Manhattan,Private room,40.83559,-73.94552,2,53,1.18,1,0,75
Brooklyn,Entire home/apt,40.69357,-73.94971,1,3,0.3,1,0,200
Brooklyn,Entire home/apt,40.70831,-73.92095,2,9,0.27,1,1,115
Manhattan,Entire home/apt,40.8107,-73.94731,2,10,0.49,1,0,150
Brooklyn,Entire home/apt,40.72162,-73.96029,4,7,0.23,1,0,195
Manhattan,Entire home/apt,40.72439,-73.97607,5,2,1.58,1,363,130
Brooklyn,Private room,40.60877,-73.97382,1,19,0.7,6,360,49
Brooklyn,Private room,40.6815,-73.91267,30,3,0.05,5,348,42
Manhattan,Private room,40.71111,-74.00936,2,0,0.0,1,0,110
Manhattan,Private room,40.76102,-73.98677,1,51,5.15,2,169,100
Brooklyn,Entire home/apt,40.72306,-73.94786,2,43,1.06,1,0,140
Brooklyn,Private room,40.69156,-73.94359,5,1,0.06,2,0,95
Brooklyn,Private room,40.70126,-73.91396,3,2,0.1,1,241,55
Manhattan,Private room,40.80392,-73.94685,3,5,0.1,3,325,75
Brooklyn,Entire home/apt,40.6674,-73.98273,30,4,0.18,11,282,200
Manhattan,Entire home/apt,40.75031,-73.99336,1,0,0.0,1,364,70
Brooklyn,Private room,40.66201,-73.95414,4,12,0.37,1,365,90
Manhattan,Entire home/apt,40.72525,-73.99636,2,167,3.17,1,17,199
Brooklyn,Entire home/apt,40.67964,-73.94987,2,36,1.54,2,124,200
Manhattan,Private room,40.80272,-73.96634,1,7,0.14,1,0,45
Manhattan,Entire home/apt,40.7847,-73.98196,29,1,0.05,8,0,136
Manhattan,Entire home/apt,40.70546,-74.01465,1,0,0.0,1,0,275
Queens,Entire home/apt,40.74464,-73.8791,1,0,0.0,5,110,145
Manhattan,Entire home/apt,40.76352,-73.96394,3,203,2.53,1,260,200
Queens,Entire home/apt,40.69252,-73.89533,3,22,0.93,1,292,150
Queens,Entire home/apt,40.73747,-73.86404,7,3,1.23,2,54,110
Manhattan,Private room,40.81688,-73.94132,1,1,0.05,1,0,34
Brooklyn,Private room,40.68908,-73.91452,2,59,1.22,8,102,61
Brooklyn,Entire home/apt,40.68714,-73.95775,5,3,0.06,1,0,144
Manhattan,Entire home/apt,40.82434,-73.95066,3,14,0.73,2,0,200
Brooklyn,Entire home/apt,40.71973,-73.94272,2,3,0.09,1,0,100
Queens,Private room,40.70367,-73.91063,1,3,0.28,1,365,110
Manhattan,Private room,40.78608,-73.94305,3,14,0.41,4,0,50
Queens,Private room,40.7603,-73.81428,1,9,2.52,6,204,75
Brooklyn,Private room,40.70468,-73.91683,2,4,0.11,43,222,47
Brooklyn,Entire home/apt,40.70196,-73.98297,30,0,0.0,1,270,170
Brooklyn,Private room,40.6771,-73.97174,2,21,3.6,2,0,55
Manhattan,Entire home/apt,40.73415,-73.99814,4,68,1.45,1,36,425
Manhattan,Entire home/apt,40.73297,-73.99217,2,9,0.21,1,0,325
Manhattan,Entire home/apt,40.80434,-73.95515,3,2,2.0,1,207,165
Manhattan,Entire home/apt,40.77146,-73.98906,2,3,0.1,1,0,200
Brooklyn,Shared room,40.6944,-73.95674,3,14,1.14,34,365,38
Manhattan,Private room,40.7614,-73.98954,1,179,3.66,11,243,155
Manhattan,Private room,40.71226,-73.99416,1,103,2.21,1,223,100
Queens,Private room,40.70306,-73.90363,14,2,0.08,1,0,30
Manhattan,Private room,40.75066,-73.99944,5,120,3.91,1,52,139
Manhattan,Private room,40.80285,-73.9657,5,2,0.05,1,0,60
Manhattan,Entire home/apt,40.76719,-73.95358,15,0,0.0,1,0,155
Manhattan,Entire home/apt,40.75969,-73.98732,29,0,0.0,327,220,699
Brooklyn,Entire home/apt,40.65758,-73.97801,3,10,0.21,2,3,128
Brooklyn,Entire home/apt,40.66673,-73.96158,3,43,3.28,1,68,139
Brooklyn,Entire home/apt,40.68269,-73.89223,1,6,0.67,1,365,750
Manhattan,Entire home/apt,40.77886,-73.98444,7,1,0.01,1,0,150
Bronx,Private room,40.8296,-73.88971,1,9,1.46,3,80,125
Queens,Private room,40.73983,-73.92175,30,0,0.0,103,63,42
Manhattan,Private room,40.79862,-73.953,2,0,0.0,1,0,96
Brooklyn,Entire home/apt,40.67015,-73.95662,2,8,0.34,1,0,89
Brooklyn,Private room,40.66747,-73.97473,5,1,0.08,1,189,75
Manhattan,Entire home/apt,40.74933,-73.98467,2,1,0.15,1,0,600
Manhattan,Entire home/apt,40.76673,-73.98324,2,1,0.05,1,0,230
Manhattan,Private room,40.81118,-73.94231,30,4,0.37,103,244,56
Manhattan,Private room,40.72057,-73.99462,12,3,0.1,2,332,89
Manhattan,Private room,40.81231,-73.95858,2,20,0.59,1,0,60
Brooklyn,Private room,40.73577,-73.95118,20,2,0.07,1,0,50
Brooklyn,Private room,40.65447,-73.9616,2,6,1.26,1,144,60
Brooklyn,Entire home/apt,40.69119,-73.94225,2,39,1.91,2,130,110
Manhattan,Entire home/apt,40.72764,-74.00076,5,3,0.06,1,0,499
Manhattan,Entire home/apt,40.74084,-74.00425,5,0,0.0,1,214,180
Brooklyn,Private room,40.69822,-73.93517,2,11,0.15,2,296,60
Brooklyn,Entire home/apt,40.59162,-73.9702,2,0,0.0,1,0,300
Brooklyn,Entire home/apt,40.68407,-73.96715,3,39,0.85,1,0,110
Brooklyn,Private room,40.68698,-73.91861,1,8,0.19,1,364,85
Manhattan,Entire home/apt,40.74481,-73.99264,30,0,0.0,87,236,225
Manhattan,Entire home/apt,40.74676,-73.99562,4,52,1.25,1,1,199
Brooklyn,Shared room,40.72483,-73.9437,1,32,1.6,5,346,38
Brooklyn,Entire home/apt,40.69161,-73.94703,2,1,1.0,2,5,200
Bronx,Private room,40.82964,-73.92882,3,17,0.67,2,66,60
Manhattan,Private room,40.7732,-73.95857,2,14,0.46,1,0,100
Bronx,Private room,40.88229,-73.84295,1,0,0.0,1,365,80
Queens,Private room,40.7653,-73.86729,3,0,0.0,2,23,89
Manhattan,Entire home/apt,40.72404,-73.99529,3,0,0.0,1,0,200
Manhattan,Entire home/apt,40.82361,-73.93926,1,17,2.14,1,75,102
Brooklyn,Private room,40.71329,-73.93993,2,2,2.0,3,15,59
Manhattan,Private room,40.81052,-73.94008,2,0,0.0,1,0,200
Manhattan,Private room,40.77201,-73.97994,3,123,3.72,1,246,99
Manhattan,Private room,40.70523,-74.01345,7,51,0.55,1,307,101
Manhattan,Entire home/apt,40.76014,-73.96098,1,25,1.67,11,330,140
Brooklyn,Private room,40.71619,-73.95641,14,0,0.0,2,0,50
Brooklyn,Private room,40.71769,-73.9544,3,3,0.07,1,0,115
Brooklyn,Entire home/apt,40.68421,-73.92608,2,107,2.23,1,41,100
Brooklyn,Entire home/apt,40.63762,-73.91004,3,4,0.23,2,108,95
Brooklyn,Entire home/apt,40.6478,-73.96091,2,3,0.4,1,1,125
Manhattan,Private room,40.80259,-73.96446,5,0,0.0,1,0,60
Manhattan,Private room,40.76437,-73.94844,1,0,0.0,1,88,150
Manhattan,Private room,40.72501,-73.98776,1,5,0.13,4,121,150
Brooklyn,Entire home/apt,40.6878,-73.95493,3,82,2.22,1,4,90
Brooklyn,Private room,40.70311,-73.91264,10,2,0.28,1,0,39
Manhattan,Private room,40.80621,-73.94461,2,167,4.16,1,209,65
Brooklyn,Entire home/apt,40.69328,-73.9225,7,1,0.39,1,88,150
Manhattan,Entire home/apt,40.71581,-74.00616,30,1,0.05,1,87,440
Brooklyn,Private room,40.69114,-73.94601,5,8,0.1,1,281,68
Brooklyn,Entire home/apt,40.68446,-73.93956,3,79,2.07,3,0,109
Manhattan,Private room,40.81678,-73.94246,1,7,0.62,2,180,85
Brooklyn,Private room,40.63612,-73.96297,14,2,0.05,3,0,53
Manhattan,Private room,40.84966,-73.93945,2,76,1.29,1,291,40
Queens,Entire home/apt,40.70085,-73.81284,1,27,0.7,2,62,59
Brooklyn,Private room,40.71796,-73.95439,3,2,0.03,3,284,69
Brooklyn,Private room,40.69093,-73.9929,7,6,0.7,1,0,64
Manhattan,Private room,40.75333,-73.97266,3,0,0.0,1,160,450
Brooklyn,Entire home/apt,40.68605,-73.96116,3,12,0.39,1,19,220
Manhattan,Entire home/apt,40.78084,-73.94735,3,57,2.26,1,30,98
Manhattan,Private room,40.79499,-73.97669,5,2,0.09,1,0,75
Manhattan,Entire home/apt,40.7281,-73.98671,3,2,0.03,1,0,100
Manhattan,Entire home/apt,40.76218,-73.96633,1,26,5.91,1,47,136
Brooklyn,Private room,40.70783,-73.95431,3,3,1.17,1,47,90
Manhattan,Entire home/apt,40.73342,-74.00362,2,0,0.0,1,0,200
Brooklyn,Private room,40.66571,-73.9338,30,5,0.28,4,292,35
Brooklyn,Entire home/apt,40.63415,-73.95208,4,0,0.0,1,65,120
Brooklyn,Private room,40.70631,-73.94467,30,0,0.0,3,333,72
Manhattan,Entire home/apt,40.80986,-73.95945,1,1,0.02,1,0,100
Manhattan,Private room,40.7649,-73.97602,1,0,0.0,14,350,450
Queens,Entire home/apt,40.74885,-73.9526,3,1,0.81,7,23,150
Manhattan,Entire home/apt,40.79372,-73.94316,30,0,0.0,1,0,200
Manhattan,Private room,40.79255,-73.93842,2,59,0.84,1,360,125
Brooklyn,Entire home/apt,40.7256,-73.95698,1,8,3.24,4,63,480
Manhattan,Private room,40.73885,-73.98786,1,2,1.13,1,13,99
Brooklyn,Private room,40.6485,-73.93855,3,58,2.57,3,306,40
Queens,Entire home/apt,40.74048,-73.9273,1,1,0.09,1,0,170
Brooklyn,Entire home/apt,40.65262,-73.94211,30,23,0.44,2,221,109
Manhattan,Entire home/apt,40.73813,-73.98213,2,1,0.03,1,0,175
Brooklyn,Entire home/apt,40.66485,-73.98343,2,215,2.42,1,291,185
Brooklyn,Entire home/apt,40.6633,-73.89733,2,7,2.63,1,157,140
Manhattan,Entire home/apt,40.7609,-73.99405,1,0,0.0,1,0,250
Manhattan,Entire home/apt,40.85419,-73.93013,2,38,3.3,4,176,140
Manhattan,Entire home/apt,40.76366,-73.9888,1,4,3.43,1,177,209
Brooklyn,Private room,40.69296,-73.9242,1,0,0.0,1,0,50
Manhattan,Entire home/apt,40.78853,-73.9751,4,5,0.23,1,157,150
Brooklyn,Entire home/apt,40.71006,-73.95716,2,0,0.0,1,260,180
Manhattan,Entire home/apt,40.80242,-73.95372,2,6,0.95,1,252,275
Manhattan,Entire home/apt,40.78411,-73.9487,7,0,0.0,1,158,140
Manhattan,Entire home/apt,40.71702,-73.99566,5,31,0.45,1,278,300
Manhattan,Entire home/apt,40.72275,-73.98525,7,45,0.91,1,364,379
Manhattan,Entire home/apt,40.73273,-74.00704,3,12,0.33,1,12,275
Brooklyn,Entire home/apt,40.73076,-73.95575,4,17,0.58,1,0,20
Manhattan,Entire home/apt,40.73731,-73.98338,30,2,0.04,52,335,130
Manhattan,Entire home/apt,40.77721,-73.94997,31,5,0.31,33,326,300
Brooklyn,Private room,40.68323,-73.95642,1,46,1.81,1,72,94
Manhattan,Private room,40.74465,-73.9955,3,2,0.04,1,0,110
Brooklyn,Private room,40.70828,-73.95246,7,1,0.02,1,0,77
Manhattan,Private room,40.71744,-73.98957,3,19,2.81,1,0,115
Manhattan,Entire home/apt,40.743,-73.99521,29,3,0.37,96,254,239
Brooklyn,Entire home/apt,40.68715,-73.97388,2,21,0.56,1,0,120
Manhattan,Private room,40.76425,-73.97642,1,0,0.0,14,343,475
